idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
35,entrepreneur,married,tertiary,1859,1,0,14,7,227,2,0
39,services,divorced,secondary,282,1,0,17,7,243,1,0
28,student,single,secondary,154,1,0,20,5,21,9,0
31,services,single,secondary,222,1,0,13,5,168,2,0
34,housemaid,married,tertiary,897,0,0,12,8,197,4,0
31,entrepreneur,single,secondary,131,1,0,21,7,157,1,0
51,blue-collar,married,primary,0,0,0,8,5,384,1,0
53,management,married,tertiary,37,0,0,28,8,51,9,0
34,admin.,single,secondary,1704,1,0,15,5,218,2,0
42,technician,married,secondary,314,0,0,27,8,11,22,0
33,technician,married,secondary,399,1,0,7,5,143,1,0
29,self-employed,single,tertiary,300,0,0,3,2,125,1,0
25,services,single,secondary,382,1,0,13,5,392,1,0
42,services,married,secondary,1301,1,0,21,7,510,6,0
46,unemployed,divorced,secondary,0,0,0,30,7,638,3,0
52,technician,married,secondary,930,1,0,2,6,94,16,0
60,management,divorced,primary,21,0,1,14,7,113,3,0
25,services,single,secondary,111,0,1,7,7,316,1,0
55,technician,single,secondary,1199,0,1,4,5,159,10,0
37,unemployed,divorced,tertiary,1085,0,0,25,8,146,4,0
49,blue-collar,married,primary,230,0,1,30,6,176,1,0
42,entrepreneur,married,primary,558,1,0,6,5,186,2,0
32,technician,single,tertiary,127,1,0,27,8,20,17,0
43,technician,married,primary,4844,1,0,19,11,434,1,0
26,student,single,unknown,826,0,0,29,1,177,1,0
41,technician,single,secondary,30,0,0,23,5,1003,1,0
30,management,single,tertiary,2708,0,0,19,11,479,1,0
42,services,married,secondary,108,1,1,13,5,225,2,0
34,blue-collar,married,secondary,577,0,0,14,5,337,1,0
20,student,single,tertiary,2764,1,0,29,5,139,2,0
45,unknown,married,unknown,2834,0,0,4,8,112,1,0
58,retired,married,secondary,-324,1,0,7,5,229,2,0
51,management,married,tertiary,4,1,0,21,11,58,2,0
55,management,married,unknown,559,0,0,28,1,271,2,0
31,technician,single,secondary,271,1,0,5,5,269,1,0
42,housemaid,single,primary,5774,1,0,15,5,54,2,0
48,blue-collar,married,primary,816,1,0,31,7,114,7,0
62,retired,married,secondary,3,0,0,4,8,151,1,0
40,admin.,divorced,secondary,274,1,1,25,7,53,4,0
37,management,married,tertiary,11265,0,0,18,6,417,1,0
39,housemaid,divorced,secondary,70,0,0,4,6,346,2,0
34,blue-collar,married,secondary,405,1,0,21,5,103,1,0
52,technician,married,secondary,22755,1,0,29,5,70,2,0
35,admin.,married,secondary,557,1,0,17,6,54,4,0
56,admin.,married,secondary,1554,1,1,6,2,15,6,0
37,blue-collar,married,primary,89,0,1,8,7,336,4,0
35,blue-collar,married,secondary,444,1,0,15,4,244,3,0
31,student,single,tertiary,4951,0,0,28,6,150,3,0
42,admin.,single,secondary,30,1,0,4,2,98,1,0
27,services,married,secondary,1,0,0,29,1,528,3,0
33,technician,single,secondary,0,0,0,3,7,1106,2,0
31,management,single,tertiary,0,1,0,30,4,97,2,0
53,blue-collar,married,secondary,1093,1,1,16,6,244,3,0
56,technician,divorced,secondary,1561,0,0,13,8,75,1,0
80,retired,married,primary,1861,0,0,14,4,563,2,0
63,housemaid,married,primary,333,0,0,1,10,321,1,0
37,entrepreneur,married,tertiary,342,1,0,6,6,212,1,0
43,admin.,married,secondary,388,1,0,19,11,111,2,0
62,retired,married,primary,1515,1,0,19,10,131,1,0
25,admin.,single,secondary,654,0,0,8,4,216,1,0
51,services,married,secondary,-467,0,0,9,6,216,5,0
39,blue-collar,married,primary,398,1,0,12,5,256,1,0
47,technician,married,secondary,0,0,0,11,11,74,1,0
39,blue-collar,married,primary,12848,1,0,5,6,337,2,0
32,technician,single,secondary,5205,0,0,20,11,352,1,0
30,management,married,tertiary,-181,1,0,19,11,621,2,0
34,management,married,tertiary,250,0,0,9,12,787,1,0
41,admin.,divorced,secondary,110,1,1,5,2,76,2,0
44,management,married,tertiary,445,0,1,6,2,135,2,0
43,management,married,tertiary,175,1,0,17,4,129,4,0
30,technician,single,secondary,458,0,0,20,11,51,7,0
46,management,married,secondary,5127,0,0,6,8,472,1,0
36,blue-collar,married,secondary,928,0,0,17,4,224,3,0
56,admin.,married,secondary,105,0,0,15,7,80,2,0
44,self-employed,single,tertiary,18558,1,0,20,11,51,1,0
37,technician,single,secondary,375,0,0,9,6,223,2,0
36,management,divorced,tertiary,133,1,0,9,5,117,1,0
24,management,married,secondary,2278,1,0,27,5,77,4,0
49,technician,single,unknown,443,0,0,20,6,25,11,0
69,services,married,unknown,23592,0,0,3,7,837,3,0
47,housemaid,divorced,primary,61,0,0,29,7,69,5,0
29,services,single,secondary,192,0,0,30,1,327,4,0
31,technician,single,secondary,628,1,0,12,5,1083,2,0
42,management,married,secondary,372,1,0,31,7,130,8,0
30,management,single,tertiary,222,0,1,4,2,111,1,0
26,admin.,married,secondary,2469,0,0,16,7,136,8,0
37,unemployed,married,secondary,459,0,0,20,11,109,4,0
28,blue-collar,married,primary,254,1,0,20,4,149,2,0
36,management,divorced,tertiary,563,0,0,20,6,10,4,0
46,blue-collar,married,primary,-29,1,0,12,5,322,1,0
58,blue-collar,married,primary,494,0,0,14,8,171,10,0
46,blue-collar,married,secondary,781,0,0,13,5,152,1,0
47,management,married,primary,2793,1,0,25,7,102,4,0
50,services,married,secondary,1134,0,0,18,6,53,2,0
47,technician,married,tertiary,4568,0,0,9,6,100,1,0
26,student,single,secondary,0,1,0,5,5,610,2,0
42,technician,married,tertiary,1189,0,0,5,6,323,3,0
34,technician,single,secondary,692,1,0,20,5,254,1,0
46,management,married,tertiary,716,1,1,8,5,557,1,0
51,admin.,divorced,secondary,520,0,1,10,7,157,1,0
52,unemployed,married,tertiary,2133,0,1,18,7,90,1,0
38,technician,single,secondary,0,0,0,22,8,305,2,0
44,management,married,tertiary,70,0,0,20,8,165,3,0
52,admin.,single,unknown,872,1,0,18,5,82,6,0
32,management,married,tertiary,2458,1,0,4,5,77,2,0
35,self-employed,single,tertiary,-30,0,0,4,2,218,2,0
36,blue-collar,married,primary,409,1,0,11,6,81,3,0
37,self-employed,divorced,tertiary,60,0,1,4,7,426,3,0
26,management,divorced,tertiary,667,0,0,19,6,177,2,0
32,admin.,single,secondary,620,0,0,17,4,211,2,0
46,admin.,divorced,secondary,-60,0,0,17,11,117,1,0
50,entrepreneur,married,primary,237,1,1,30,5,184,4,0
43,management,married,secondary,373,1,0,28,5,54,1,0
55,unemployed,married,primary,1221,0,1,8,7,108,1,0
35,blue-collar,married,secondary,0,1,1,8,4,519,1,0
45,technician,married,secondary,999,1,0,16,5,656,2,0
48,technician,married,unknown,67,1,0,14,5,328,4,0
31,technician,married,secondary,-463,1,0,28,5,210,1,0
46,blue-collar,married,primary,7934,1,0,19,5,123,1,0
50,entrepreneur,divorced,tertiary,816,0,0,19,11,630,1,0
53,technician,married,tertiary,2557,0,0,29,7,95,4,0
36,entrepreneur,married,secondary,546,0,0,9,2,297,3,0
50,entrepreneur,married,secondary,78,0,0,4,6,143,1,0
40,management,married,tertiary,24450,0,0,25,8,73,2,0
39,admin.,divorced,secondary,765,0,0,9,6,155,3,0
38,management,single,tertiary,91,1,0,19,5,492,9,0
32,technician,single,tertiary,703,1,0,3,2,489,2,0
31,technician,married,secondary,589,1,1,21,5,151,1,0
41,admin.,married,secondary,0,0,0,20,6,89,1,0
41,self-employed,single,tertiary,1755,0,0,11,6,152,10,0
58,retired,married,primary,269,1,0,16,5,38,2,0
36,technician,married,secondary,432,1,0,11,5,61,3,0
54,self-employed,divorced,primary,4382,1,0,18,5,193,4,0
32,services,married,secondary,109,1,0,2,6,364,13,0
54,retired,divorced,primary,52,0,0,19,6,184,3,0
46,blue-collar,married,secondary,922,0,1,14,7,151,2,0
31,blue-collar,married,secondary,1779,1,0,5,6,85,2,0
34,technician,divorced,secondary,8,1,0,6,5,569,2,0
46,blue-collar,married,primary,-271,1,0,25,7,65,2,0
45,admin.,married,secondary,0,0,0,19,8,145,10,0
30,management,married,tertiary,14,0,0,24,7,90,2,0
38,admin.,married,secondary,215,1,1,6,6,173,2,0
31,student,single,tertiary,307,0,0,20,11,597,2,0
30,entrepreneur,single,secondary,265,1,1,3,6,67,10,0
43,admin.,married,secondary,323,1,1,12,5,43,3,0
26,management,single,tertiary,800,1,0,30,1,405,2,0
32,technician,single,tertiary,392,1,0,21,11,148,2,0
33,services,single,secondary,406,1,0,5,2,61,1,0
40,blue-collar,married,primary,104,1,0,26,5,470,2,0
47,housemaid,divorced,secondary,1453,0,0,12,6,303,1,0
34,blue-collar,single,tertiary,1168,0,0,6,2,163,2,0
39,blue-collar,married,primary,766,1,0,3,6,350,3,0
49,blue-collar,married,tertiary,1784,0,0,12,6,753,1,0
41,blue-collar,divorced,secondary,3,1,0,31,7,228,4,0
45,technician,married,secondary,1412,1,0,11,5,764,4,0
45,technician,married,secondary,-312,1,0,16,7,268,1,0
54,housemaid,married,primary,167,1,0,22,7,106,2,0
34,services,single,secondary,1239,1,0,23,5,164,1,0
44,blue-collar,married,secondary,776,1,0,29,5,306,1,0
56,admin.,single,secondary,-13,0,0,16,6,52,3,0
60,admin.,divorced,secondary,4519,0,0,2,2,152,1,0
56,retired,married,tertiary,5769,0,0,20,6,15,3,0
60,retired,married,primary,414,0,0,8,5,395,1,0
57,entrepreneur,married,tertiary,958,0,0,6,6,250,2,0
29,blue-collar,single,secondary,922,1,0,18,5,72,1,0
39,management,married,secondary,1585,1,0,30,1,82,2,0
33,blue-collar,single,primary,910,1,0,20,4,42,1,0
61,retired,married,primary,3738,0,0,6,2,188,1,0
58,management,single,tertiary,1387,1,0,3,2,140,6,0
27,blue-collar,single,secondary,-3,1,0,19,5,265,5,0
37,services,married,secondary,144,1,0,20,4,724,2,0
34,technician,single,secondary,103,1,1,24,7,147,1,0
35,admin.,married,secondary,0,1,0,20,4,18,5,0
35,management,married,tertiary,-547,1,0,14,8,101,2,0
49,management,divorced,tertiary,9326,1,0,3,6,166,1,0
34,services,divorced,secondary,1281,0,0,5,2,237,1,0
34,blue-collar,married,primary,267,1,0,7,5,362,1,0
48,management,married,tertiary,0,0,1,9,2,18,8,0
55,admin.,married,secondary,512,0,0,18,8,115,4,0
47,admin.,single,secondary,3531,1,0,7,7,49,6,0
52,management,married,tertiary,4358,0,0,31,7,30,7,0
30,management,single,tertiary,222,1,0,12,8,112,4,0
54,retired,divorced,primary,22,0,0,20,6,23,4,0
40,management,divorced,tertiary,37,1,0,16,5,412,1,0
43,technician,married,tertiary,591,1,0,8,8,889,2,0
53,management,married,tertiary,12,0,0,27,8,345,10,0
25,admin.,single,secondary,131,1,1,9,5,237,1,0
51,admin.,divorced,secondary,228,1,0,6,5,136,1,0
45,blue-collar,married,primary,1794,1,0,14,5,174,2,0
42,management,married,secondary,-34,0,0,5,2,176,1,0
35,technician,married,tertiary,416,0,0,11,8,591,4,0
37,management,divorced,tertiary,1170,1,1,18,5,106,1,0
43,blue-collar,married,primary,0,1,0,12,5,3,1,0
42,services,divorced,secondary,466,0,0,28,1,48,1,0
58,technician,married,secondary,1463,1,0,12,8,110,3,0
43,technician,divorced,secondary,6835,0,0,19,11,187,1,0
29,technician,single,secondary,-397,1,0,28,5,114,1,0
39,blue-collar,married,secondary,5222,1,0,28,5,102,1,0
59,retired,married,primary,0,1,0,28,7,20,4,0
36,services,married,secondary,526,1,0,17,4,333,2,0
44,management,divorced,tertiary,2422,1,0,16,4,399,2,0
34,admin.,married,secondary,430,1,0,21,7,82,4,0
49,management,married,tertiary,20,1,0,4,2,117,1,0
26,technician,single,secondary,-211,1,0,23,5,164,3,0
51,housemaid,married,primary,1337,0,0,30,7,74,6,0
37,entrepreneur,married,tertiary,4798,1,0,20,5,156,2,0
33,admin.,married,secondary,1077,1,0,18,5,432,3,0
36,services,single,secondary,9713,1,0,27,5,72,3,0
34,technician,married,tertiary,5547,1,0,19,8,73,6,0
45,blue-collar,married,primary,2433,0,0,6,8,133,2,0
38,services,married,secondary,105,0,0,30,7,244,2,0
40,technician,divorced,secondary,275,0,0,13,8,409,4,0
54,management,married,primary,366,1,0,15,5,589,1,0
34,services,married,secondary,-315,1,0,8,5,56,2,0
51,management,single,tertiary,-55,1,0,11,5,281,2,0
46,technician,married,secondary,0,0,0,28,8,63,2,0
52,services,married,secondary,2993,0,0,11,3,96,6,0
38,services,single,primary,3715,1,0,13,5,41,2,0
26,management,single,tertiary,-8,0,0,13,8,402,2,0
39,admin.,married,secondary,1577,1,0,4,6,282,15,0
54,management,married,tertiary,588,0,0,13,8,327,1,0
44,self-employed,married,primary,0,0,0,20,11,843,3,0
52,management,divorced,secondary,944,0,1,9,6,119,1,0
43,unemployed,married,primary,9,1,1,6,5,472,1,0
45,technician,married,secondary,144,1,1,14,7,154,4,0
38,services,single,tertiary,1222,1,0,5,6,237,2,0
59,technician,married,secondary,0,0,0,29,8,62,2,0
40,blue-collar,married,secondary,668,1,0,17,4,156,2,0
34,blue-collar,married,unknown,568,1,0,25,7,256,1,0
41,technician,married,secondary,0,0,0,29,8,141,2,0
36,management,married,tertiary,-861,1,1,28,7,53,2,0
40,admin.,single,secondary,877,1,0,21,11,12,3,0
39,student,single,tertiary,1107,1,0,20,4,407,4,0
34,management,single,tertiary,757,0,0,18,8,37,4,0
31,management,single,tertiary,30,0,0,8,8,161,2,0
32,technician,single,secondary,287,1,0,21,5,59,8,0
53,blue-collar,married,secondary,3079,0,0,5,4,759,1,0
28,management,single,tertiary,3238,1,0,19,5,7,1,0
38,blue-collar,single,secondary,1012,1,1,17,11,69,1,0
50,blue-collar,divorced,secondary,203,1,0,19,11,265,1,0
36,housemaid,married,secondary,2880,0,0,12,6,283,1,0
23,student,single,secondary,486,0,0,3,3,87,1,0
51,management,married,unknown,1708,0,0,29,1,92,3,0
51,management,married,tertiary,10635,1,0,5,5,336,1,0
35,services,married,secondary,1728,1,0,17,4,865,1,0
32,self-employed,married,secondary,67,0,0,5,8,153,1,0
60,housemaid,divorced,secondary,387,1,0,4,6,235,1,0
34,management,married,secondary,56,1,0,20,11,311,3,0
58,unemployed,married,secondary,18,0,0,31,7,70,1,0
58,management,married,tertiary,0,0,0,20,6,22,4,0
34,technician,single,secondary,174,0,0,11,5,259,4,0
38,management,divorced,tertiary,162,0,0,25,8,323,4,0
34,services,married,secondary,-16,1,1,5,5,78,1,0
31,admin.,married,secondary,113,1,0,18,11,474,3,0
46,unemployed,married,secondary,2940,1,0,29,5,195,2,0
36,admin.,married,secondary,1954,1,1,20,11,158,2,0
35,admin.,single,secondary,182,1,0,3,6,117,1,0
42,services,single,secondary,247,1,0,31,7,114,2,0
28,technician,married,primary,-58,1,0,8,5,74,1,0
39,technician,single,secondary,1685,1,0,8,5,319,1,0
39,services,single,tertiary,410,0,0,19,6,266,4,0
39,admin.,married,secondary,-367,1,0,16,4,667,2,0
43,technician,divorced,secondary,6835,0,0,20,6,262,2,0
69,retired,married,primary,2398,0,0,12,4,161,1,0
43,blue-collar,married,secondary,-312,1,0,20,6,26,11,0
36,blue-collar,married,primary,2079,1,1,19,5,403,2,0
38,technician,married,unknown,573,1,0,6,5,87,1,0
38,management,single,secondary,399,1,0,11,8,367,4,0
37,management,married,tertiary,57,0,0,30,4,96,2,0
37,admin.,married,secondary,641,1,0,5,6,42,1,0
31,management,married,tertiary,1575,0,0,12,8,178,4,0
31,services,single,secondary,-475,1,0,12,5,232,3,0
32,management,married,tertiary,128,1,0,28,7,320,3,0
42,technician,divorced,secondary,305,1,0,28,8,82,4,0
46,self-employed,married,tertiary,-80,1,0,12,5,112,2,0
35,technician,married,secondary,198,0,0,27,8,282,13,0
31,management,married,tertiary,1170,0,0,20,8,200,4,0
60,admin.,divorced,secondary,683,0,0,8,11,507,1,0
55,retired,married,secondary,2312,0,0,12,6,60,1,0
45,blue-collar,married,secondary,28,0,1,4,2,215,1,0
33,admin.,single,secondary,-15,0,0,12,5,326,3,0
48,admin.,married,secondary,476,0,0,5,6,489,3,0
36,blue-collar,divorced,primary,0,0,0,14,5,543,2,0
37,services,married,secondary,217,1,0,11,5,152,1,0
37,technician,married,secondary,157,1,0,7,5,238,2,0
54,technician,divorced,secondary,83,1,0,6,5,190,3,0
40,technician,divorced,tertiary,1871,1,0,17,11,64,1,0
44,technician,married,secondary,11016,0,0,9,6,252,3,0
46,technician,married,secondary,4023,1,0,7,8,131,2,0
37,management,married,tertiary,-57,1,0,31,7,37,20,0
57,retired,married,secondary,91,0,1,3,7,256,3,0
43,admin.,married,secondary,506,0,0,20,6,398,1,0
33,technician,single,secondary,161,0,0,25,8,66,9,0
38,management,single,tertiary,633,0,0,9,7,171,3,0
31,management,single,tertiary,41,1,0,18,8,392,2,0
44,technician,married,unknown,-375,1,1,6,5,149,4,0
28,blue-collar,single,secondary,-284,1,0,12,5,162,1,0
31,management,single,tertiary,0,0,0,25,8,11,16,0
42,blue-collar,married,unknown,0,0,0,26,5,270,2,0
41,blue-collar,married,secondary,2413,0,0,16,6,64,3,0
20,student,single,primary,134,0,0,12,7,273,1,0
29,admin.,single,secondary,127,1,1,20,4,314,1,0
33,blue-collar,married,secondary,-253,1,0,12,5,89,3,0
36,management,married,tertiary,659,0,0,28,8,90,13,0
42,housemaid,divorced,secondary,314,0,0,9,6,249,2,0
57,technician,married,secondary,6362,1,1,18,11,66,1,0
35,technician,single,tertiary,33,0,0,29,8,300,2,0
33,services,divorced,unknown,392,1,0,15,7,753,4,0
37,blue-collar,married,secondary,454,1,0,12,5,115,1,0
55,blue-collar,married,unknown,23,0,0,30,1,143,1,0
28,technician,single,secondary,2034,1,0,21,5,196,1,0
38,technician,married,secondary,185,0,1,29,8,44,16,0
38,management,married,tertiary,0,1,0,20,6,211,2,0
60,admin.,married,unknown,738,0,0,19,5,529,3,0
55,management,married,secondary,0,1,0,13,5,309,2,0
48,technician,married,secondary,862,0,0,30,7,160,2,0
30,services,married,secondary,1256,1,0,18,5,123,3,0
31,services,married,secondary,371,1,1,17,4,654,1,0
25,student,single,unknown,2503,0,0,26,2,100,2,0
37,management,married,tertiary,393,1,0,12,8,62,2,0
26,blue-collar,married,secondary,557,1,1,27,5,282,2,0
45,blue-collar,married,secondary,61,1,1,23,5,208,1,0
76,retired,married,tertiary,2991,0,0,25,1,195,1,0
32,technician,married,secondary,557,1,0,6,5,91,2,0
52,management,married,secondary,173,0,0,23,5,48,5,0
35,entrepreneur,divorced,secondary,80,0,0,20,8,67,5,0
54,unemployed,single,secondary,3611,1,0,5,2,81,1,0
33,technician,married,tertiary,-482,1,0,29,7,90,3,0
44,management,married,unknown,2982,0,0,16,6,55,2,0
34,admin.,single,tertiary,458,1,0,20,5,211,1,0
38,technician,single,tertiary,11,0,0,18,6,78,3,0
33,admin.,married,secondary,0,1,0,17,11,78,1,0
32,blue-collar,married,secondary,328,1,0,20,5,132,1,0
36,blue-collar,single,secondary,111,1,0,6,5,174,3,0
77,retired,married,primary,2223,0,0,10,8,365,2,0
26,services,single,secondary,37,0,1,2,2,219,5,0
33,blue-collar,single,primary,-15,0,1,7,7,326,2,0
45,management,married,unknown,9051,1,0,19,5,124,63,0
55,technician,divorced,secondary,284,1,0,7,8,78,2,0
55,admin.,married,secondary,183,1,0,6,5,150,1,0
35,management,married,tertiary,109,0,1,21,8,257,2,0
28,admin.,married,secondary,934,1,0,4,7,53,2,0
55,blue-collar,married,secondary,93,0,1,28,1,111,1,0
37,blue-collar,divorced,secondary,811,1,1,6,4,185,3,0
35,management,married,tertiary,753,0,0,27,8,111,9,0
33,technician,single,tertiary,538,1,0,29,5,359,2,0
35,blue-collar,married,secondary,1098,1,0,26,5,19,17,0
30,technician,single,tertiary,3086,1,0,7,5,84,3,0
35,blue-collar,married,secondary,2054,1,0,20,5,447,1,0
49,admin.,married,secondary,2501,1,0,30,5,50,2,0
26,services,single,secondary,209,1,0,22,7,319,2,0
26,blue-collar,single,secondary,972,1,0,20,5,177,10,0
31,unknown,married,secondary,3,0,0,20,7,91,2,0
38,admin.,married,secondary,326,1,0,17,4,69,2,0
54,technician,married,secondary,3323,1,1,8,4,59,3,0
50,blue-collar,married,primary,4121,1,1,20,11,177,1,0
37,blue-collar,married,secondary,13849,1,0,23,5,252,5,0
29,blue-collar,married,primary,630,1,0,30,7,219,5,0
35,blue-collar,married,primary,624,1,0,7,5,163,1,0
36,technician,single,secondary,7503,1,0,5,5,193,1,0
57,blue-collar,married,primary,0,0,0,9,6,73,2,0
72,retired,married,secondary,2850,0,0,16,10,131,2,0
27,student,single,secondary,672,0,0,18,3,236,2,0
48,blue-collar,married,primary,492,0,1,21,8,139,2,0
30,technician,single,secondary,778,1,0,18,5,22,2,0
27,blue-collar,married,primary,106,1,0,30,5,150,5,0
57,management,married,tertiary,4929,1,0,31,7,91,4,0
38,management,married,tertiary,0,0,0,24,9,246,12,0
47,technician,married,tertiary,545,1,0,12,8,588,3,0
57,services,married,primary,1728,1,0,16,7,164,1,0
43,blue-collar,married,primary,1401,1,0,12,5,195,2,0
43,unemployed,married,secondary,1943,1,0,18,11,202,2,0
32,management,single,tertiary,11,1,1,5,5,399,1,0
37,entrepreneur,married,secondary,-170,1,0,28,5,39,1,0
49,blue-collar,married,primary,239,0,0,22,8,90,3,0
32,admin.,single,tertiary,272,1,0,7,10,73,2,0
40,services,married,secondary,113,1,0,4,6,126,1,0
43,blue-collar,married,primary,-120,1,0,3,6,46,1,0
46,blue-collar,married,primary,-388,1,1,10,7,207,1,0
49,blue-collar,married,unknown,51,1,0,7,5,984,1,0
37,management,married,tertiary,1689,1,0,29,5,645,2,0
40,housemaid,divorced,secondary,108,0,0,9,5,93,1,0
56,management,married,tertiary,25290,0,0,31,7,81,12,0
30,blue-collar,divorced,primary,1,1,0,6,6,63,9,0
40,blue-collar,married,primary,-22,1,0,19,5,84,3,0
29,admin.,married,tertiary,167,1,1,13,10,357,2,0
37,blue-collar,married,primary,1796,1,1,17,4,232,2,0
38,self-employed,single,secondary,677,1,0,14,5,114,2,0
28,technician,single,secondary,593,1,0,19,6,202,1,0
40,services,single,secondary,316,0,0,11,6,122,5,0
58,admin.,married,secondary,855,0,0,14,8,81,2,0
